text,label,words
"Moj pies z dnia na dzien ma spore problemy ze wstawaniem. Tak jakby mial zakwasy w tylnych miesniach nog. Nie wiem czy to przejdzie, czy mam natychmiast udac sie do weta. Podalem wapno i multiwitamine ale nic sie nie poprawia. Bardzo slabo chodzi po wstaniu. Ma apetyt i zalatwia sie normalnie. Jest po terapii antybiotykiem, czy to moze byc przyczyna? Prosze o rade.",Medyczne-diagnoza,63
"Dzień dobry. Przyczyn problemu ze wstawaniem u Pana przyjaciela  może być wiele. Jedną z nich może być na przykład zmiany zwyrodnieniowe w obrębie  stawów. Nie należy tego bagatelizować, tylko należałaby zabrać pieska do lekarza, który zbada, wykona ewentualnie dodatkową diagnostykę ( np. RTG), doradzi w sprawie żywienia, zaproponuje inne rozwiązania ( farmakologiczne lub suplementy lub np.rehabilitację).Pozdrawiam",Medyczne-diagnoza,57
"Dzień dobry, W przypadku stwierdzenia oxalatów (szczawianów wapnia) w drogach moczowym nie należy stosować preparatów zakwaszających mocz, ponieważ będzie to przyspieszało odkładanie się w/w złogów. By potwierdzić, że zwierze ma rzeczywiście szczawiany wapnia- należałoby wykonać ponowne badanie moczu i na tej podstawie ustalać dalsze postępowanie.Zapraszam na konsultacje podczas której chętnie wytłumaczę mechanizm powstawania tego rodzaju złogów.Pamiętajmy, że stany zapalne dolnych dróg moczowych mają wpływ na zdrowie nerek.",Medyczne-diagnoza,69
"Dzień dobry, Zapraszam na konsultację, podczas której dokładnie przeanalizujemy całą historię leczenia, rodzaje stosowanych leków, wykonamy pełne badanie diagnostyczne. Mam duże doświadczenie w leczeniu chorób odkleszczowych jak ich powikłań.",Medyczne-diagnoza,29
"Leczenie anaplazmozy doxycyklina trwa miesiąc lub dłużej. Uważam, że jest prawidłowe. Gorączkę należy doraźnie obniżać, ból stawów też, ale raczej przez higienę ruchu, niż ponowne częste stosowanie sterydów. Warto podać leki osłonowe dla wątroby i nerek. Cierpliwości",Medyczne-diagnoza,37
Jak najbardziej wyskubywanie sobie siersci chodzenie z siankiem w pyszczku moze byc objawem ciazy urojonej. Przeciwdzialanie i leczenie to kastracja samicy. Zapobiega to rowniez nowotworom narzadow rodnych ktore sa bardzo czeste u krolic w wieku powyzej 4-5 lat.,Medyczne-diagnoza,38
"Bez możliwości zbadania psa nie jestem w stanie udzielić konkretnej odpowiedzi. Pies ten przeliczając na wiek człowieka ma już ok. 90 lat, więc przyczyn tu może być bez liku z nowotworem włącznie. Takiej diagnozy nie można postawić na odległość, nawet telefonicznie. Pozdrawiam",Medyczne-diagnoza,42
Alergia z jednostronna raczej bardzo maloprawdopodobna. Mozliwe jest ze dzieje sie cos w zatokach lub cos z ktoryms zebem natomiast tutaj oprocz badania klinicznego konieczne sa badania dodatkowe - np RTG,Medyczne-diagnoza,31
"Panie doktorze mam osmioletniego krolika ,ktory od czterech miesiecy lezy na jednym boku sika pod siebie ,tylne lapki ma obie na jedna strone i jedna przednia.Nie wiem czy to pierwotniak czy cos ze stawami bardzo chce zyc,je i pije caly czas czy mozna mu pomoc czy jest cien szansy zeby wstal na lapki .Prosze o pomoc.Z gory dziekuje i pozdrawiam.ANNA",Medyczne-diagnoza,60
"Cień szansy jest, jak uda się Pani po profesjonalną pomoc do najbliższej lecznicy dla zwierząt, a nie będzie stawiać sama diagnozy typu pierwotniak. Proszę wybaczyć, że tak ostro napisałem, ale jakby Pani braciszek czy siostrzyczka (którymi by się Pani opiekowała) od 4 m-cy była w takim stanie jak Pani królik to lekarz ludzki powiedział by jeszcze ostrzej. Prosze szybko poszukac pomocy fachowej- nie przez internet, tylko na żywo",Medyczne-diagnoza,68
moj 9 letni pit bul od miesiaca ma krwiaka w uchu .ucho wyglada jak balon i sprawia mu bol co moge dla niego zrobic weterynarz kaze czekac az zrobi sie skrzep,Medyczne-diagnoza,31
"Łatwiej byłoby mi odpowiedzieć, gdybym miał sposobność obejrzenia ucha, ale dążenie do powstania skrzepu + podawanie odpowiednich dla stanu leków jest postępowaniem jak najbardziej prawidłowym w początkowym okresie terapii - przygotowaniem do zabiegu. Zdecydowaną większość krwiaków należy leczyć chirurgicznie. Pozdrawiam :)",Medyczne-diagnoza,41
"Tydzień temu kupiłam dwie swinki morskie,jeden z nich miał na skórze,na karku,niewielki strupek.dziś w tym miejscu zaczyna łysieć,a przy pyszczku podobnie,niestety przeszło na drugiego pana Świnia.Mają strupki,a potem łysieją w tym miejscu dość rozlegle.Co robić/",Medyczne-diagnoza,35
"może to być świerzb ale może to być równiez grzybica, która często występuje u świnek. Swinka powinna być zbadana przez lekarza, który pobierze próbki ze skóry by obejrzec pod mikroskopem i nastepnie w zależnosci od wyników zaordynuje leczenie",Medyczne-diagnoza,38
"Proszę jak najszybciej udac się do lekarza weterynarii, bo to może być grzybica skóry. Ewentualnie zgłosić się do sklepu, w którym świnki były kupione z prośbą o polecenie lekarza weterynarii opiekującego się zwierzętami sprzedawanymi w sklepie lub u hodowcy. Takie schorzenie może być nawet podstawą do reklamacji podobnie, jakby coś innego było kupione z wadą ukrytą. Pozdrawiam",Medyczne-diagnoza,57
"Witam, mój pies ma tasiemca, który nie reaguje na leki , pies dostawał drontal , i wymiotował po nim czysto , samą wodą , po innych doustnych tabletkach też od razu ma wymioty , a tasiemiec dalej siedzi , dostawał nawet zastrzyk dla kota i dalej nic, czy w ogóle jest możliwość wyleczenia psa z tasiemca??",Medyczne-diagnoza,56
tak jak najbardziej jest taka mozliwosc jest duzy zakres srodkow do stsoswania natomiast w pierwszej kolejnosci nalezy przeprowadzic badanie kliniczne psa i badanie kalu w celu ustalenia gatunku i metod postepowania. Takze zapraszamy do umowienia wizyty i pojawieniu sie z psiakiem,Medyczne-diagnoza,41
"Witam serdecznie,Mam królika - samiczkę w wieku około 4-5 miesięcy. Chciałam poddać ją sterylizacji. Czy Pan zajmuje się tego typu zabiegiem? I czy przed nim powinien królik być przyniesiony na wizytę kontrolną oraz mieć wykonane badanie krwi?Z góry dziękuję za odpowiedź.",Medyczne-diagnoza,43
"Jezeli chodzi o zabieg z medycznego punkt jest to kastracja. Jak najbardziej zajmujemy sie tego typu zabiegami, w celu omowienia szczegolow prosimy umowic sie na wizyte kontrolna.",Medyczne-diagnoza,27
"Od jakiegoś czasu zauważyłam ze moja suczka (buldog francuski) strasznie drapie się po pyszczku, ma wylysienia na faflach i wokół oczu, mam wrażenie ze skóra jest tez zaczerwieniona. Ma również łupież. Do tego dość sporo je a mam wrażenie ze nie mogę jej utuczyc, jest u mnie od paru miesięcy i trochę już schudła mimo ilości jedzenia :/ co może jej dolegać?",Medyczne-diagnoza,62
"Z opisywanych przez Pana objawów w diagnostyce różnicowej powinniśmy wziąć pod uwagę  kilka możliwości: atopowe zapalenie skóry, nużycę, alergię pokarmową. Należy jak najszybciej udać się do lekarza weterynarii, aby wyciszyć objawy i zabezpieczyć pieska na przyszłość. Pozdrawiam",Medyczne-diagnoza,37
"Mój buldog francuski od pewnego czasu ma zaczerwienienia między palcami, karmilismy go karma, zaczęło się pojawiać.. Przeszłam na surowizne (wołowe), zaczerwienienie nadal się utrzymuje. Zauważyłam, że raz na czas Lolek lize swoje łapki..Czy to objaw typowy dla jakiegoś schorzenia? Czy może jest gdzieś mój błąd? Proszę o informację,Pozdrawiam Kasia",Medyczne-diagnoza,51
"To może być bakteryjne zapalenie przestrzeni miedzypalcowych, więc proszę szybko udać się do lecznicy. Trzeba to najpierw wyleczyć,a potem szukać przyczyn typu alergia pokarmowa. Proszę też poprosić o sprawdzenie wydzieliny w gruczołach okoloodbytowych. Jeśli nie będzie jak olej,to proszę, żeby były regularnie wyciskane co kilka tygodni,bo bakterie z tych gruczołów często powodują powikłania zapalen skóry",Medyczne-diagnoza,55
"W diagnostyce różnicowej należy wziąć pod uwagę Atopowe Zapalenie Skóry oraz nużycę. W zależności od objawów klinicznych,nie tylko tych związanych ze skórą, a także badań dodatkowych( cytologia, zeskrobina, trichogram), lekarz prowadzący postawi prawidłową diagnozę. Pozdrawiam",Medyczne-diagnoza,35
Mam młoda kotkę która pierwszy raz była kotna. Dwa tygodnie temu myślałam że poroniła bo wyszło z niej coś co przypominało nierozwiniety płód. Jednak trzy dni temu ukocila jednego kota ale jak zauważyłam że jest kot to był on martwy. Teraz kotka ma nadal powiększony twardy brzuch a na dole brzucha ma miękkiego dużego guza pod skórą. Co to może być?,Medyczne-diagnoza,61
"Proszę niezwłocznie udać się do lekarza weterynarii. Być może w macicy znajdują się jeszcze płody, co jest zagrożeniem dla życia zwierzęcia. Lekarz wykona USG, co pozwoli mu zweryfikować podejrzenie.",Medyczne-diagnoza,29
"Mam guza możliwe że to malformacja naczyniowa z przepływem żylnym i tętniczym przy kości żuchwy obok nerwu twarzowego i żyły twarzowej, gdzie się zgłosić? Krąże między otolaryngologami a chirurgami naczyń, nikt do tej pory nie chce się tego podjąć",Medyczne-diagnoza,39
Mam 20 lat. Od jakis 3 lat zauwazylam Ze bardzo puchna mi nogi I to Nie tylko w okolicach stopy I kostki ale tez wyzej. Nie prowadze siedzacego trybu zycia poniewaz pracuje fizycznie. Kilka razy zdazaly mi Sie omdlenia. Pojawiaja mi Sie zylaki. Co moze byc przyczyna I do jakiego lekarza powinnam sie udac ?,Medyczne-diagnoza,55
"WitamProszę  zgłosić się do internisty. Zazwyczaj omdleń nie wiążemy z żylakami. Lekarz Rodzinny pomoże ustalić przyczyny omdleń - mogą być one związane z obrzękami, chociaż nie powinny występować w tak młodym wieku. Pozdrawiam",Medyczne-diagnoza,34
"Wstępna wizyta powinna być przeprowadzona przez lekarza rodzinnego. Lekarz rodzinny dokona wstępnej oceny i zdecyduje, czy Pani wymaga oceny przez nefrologa, kardiologa, angiologa, czy chirurga naczyniowego, bądź objawy ustąpią pod wpływem leczenia lekarza rodzinnego.",Medyczne-diagnoza,34
Nie zawsze żylaki powodują obrzęki. Na pewno nie powodują omdleń. Należy się udać do lekarza rodzinnego i wykonać panel badań biochemicznym wykluczających pozostałe przyczyny obrzęki kończyn dolnych.,Medyczne-diagnoza,27
"Niecały rok temu po moim okiem pojawiła się wyraźna ciemna żyła, nic wielkiego, z czasem żyła ta się pogrubiała w dotyku przypominała poduszke od może 3 miesięcy miejsce te zamieniło sie w ciemną kulke która rośnie i maleje wraz z ciśnieniem.moje pytanie jest takie, do jakiego specjalisty sie zgłosić i jak się tego pozbyć ?",Medyczne-diagnoza,56
Od około roku borykam się z jedną żyłż pod okiem. na początku poprostu była troszke bardziej widoczna później powiększyła się i zaczeła wyglądac jak poduszka na dzien dzisiejszy mam siną kulkę pod okiem która wraz z cisnieniem rośnie lub maleje do jakiego specjalisty się zgłosić i jak tego się pozbyć?,Medyczne-diagnoza,50
Jestem po dwoch probach nieudanych operacjach usuniecia duzego klebczaka.Po embolizacji guz sie zmniejszyl teraz rosnie od nowa.Po drugiej operacji lekarze steierdzili ze operacja nie wchodzi w gre teraz sie nad nia zastanawiaja.Jakie Sa mozliwosci inne leczenia tego guza gdyz operacja jest zbyt ryzykowna.Guz ok 38mmx35mm,Medyczne-diagnoza,45
Dzień dobryZawsze warto wykonać najpierw angiografie i rozważyć możliwości ponownej embolizacji. Jeżeli to sie nie powiedzie lub efekty nie bedą satysfakcjonujące konieczna będzie reoperacja.Pozdrawiam,Medyczne-diagnoza,26
"Pacjent powinien czuć się leipiej w wyrobie uciskowym. Jeśli Pani żle się czuje to nie powinna jej Pani zakładać i jescze raz  dokładnnie zmierzyć wymiary kończyny. Pończochy uciskowe  mogą być zamówione  indywidulanie  do zrobienia dla danego pacjenta, jesli nie można w sklepie dobrać odpowiednich wymiarów.Również bardzo ważne jest dobranie odpowiedniej klasy ucisku.",Medyczne-diagnoza,53
"Jakie są opcje usunięcia niewydolnej żyły na nodze (11 mm), wzdłuż całej nogi, uważając na to, ze karmię piersią (dziecko ma 5,5 miesięcy). Bardzo mi zależy na tym,żebyś zrobić to jak najszybciej.Dziękuję.",Medyczne-diagnoza,33
WitamOczywiście można operować żylaki w trakcie karmienia. Najlepiej po trzecim miesiącu z zastrzeżeniem że 12 godzin po operacji nie karmimy i pierwszy pokarm wylewamy. Pozdrawiam Maciej Garbień,Medyczne-diagnoza,28
"Dzień dobry. Wskazana jest konsultacja neurochirurgiczna, ocena neurologiczna oraz ocena zdjęć. Jeżeli opisywana przez radiologa kostna nadbudowa jest przyczyną dolegliwości bólowych może być wskazane jej chirurgiczne usunięcie. Pozdrawia",Medyczne-diagnoza,28
"Istnieje możliwość zmniejszenia objawów. Fizjoterapeuta może pomóc, ponieważ zna się na leczeniu funkcjonalnym; lekarz na leczeniu farmakologicznym, chirurg na leczeniu operacyjnym. Proszę nie czekać tylko wybrać się do któregoś ze specjalistów.",Medyczne-diagnoza,31
"Według RTG mam zniesioną lordozę szyjną oraz podejrzenie wczesnej dyskopatii. Obecnie jestem na zwolnieniu L4 od lekarza rodzinnego, zdecydowałam leczyć się prywatnie u fizjoterapeuty. Czy fizjoterapeuta może wystawić dalsze zwolnienie L4?",Medyczne-diagnoza,31
"Dlaczego przy drożnych żyłach (potwierdzonych w kilkukrotnym badaniu doppler), pojawiają się obrzęki ud, łydek, a ostatecznie (jak do tej pory) uszkadza się perforator i powstaje zylak w odległości ok 15 cm od kolana? Gdzie jeszcze można szukać przyczyny?",Medyczne-diagnoza,38
Należy odróżnić drożność żył od ich niewydolności. Zarówno pierwszy jak i drugi problem może objawiać się obrzękami. Obrzęki jednakże mogą występować mimo wydolności jak i tzw „drożności” żył i być pochodzenia kardiologicznego. Dlatego prowadzi się diagnostykę.,Medyczne-diagnoza,36
"Od dwóch lat zmagam się z bolem całej nogi rwący, ciagle puchnięcie nogi - cała w obwodzie większa od tej nie bolącej, najbardziej spuchnięta kostka i bok kolana drętwienie całej nogi. Brak możliwości utrzymania nogi w powietrzu w pozycji leżącej. Brak utrzymania równowagi na jednej nodze bezsenność z bólu, Ciemniejszy kolor skóry , było podejrzenie rwy kulszowej ale zostało wykluczone, Angiolog powiedział ze jest niewydolny perforator lekko",Medyczne-diagnoza,67
"Objawy są bardzo poważne. Wykluczono jedna z przyczyn neurologicznych. Jednak należy wziąć pod uwagę zaburzenia przepływu naczyniowego, uciski na nerwy, naczynia żylne i/lub tętnicze.Badania pogłębiające są niezbędne.   W razie watpliwości zapraszam na konsultacje.",Medyczne-diagnoza,34
"Dzien dobry,Ustawodawca nie przewidział takiej opcji. Co więcej dyskopatia ani zniesienie lordozy nie jest powodem do wystawienia zwolnienia bo żadne z powyższych nie musi być przyczyną dolegliwości, które uniemożliwiały by podjęcie pracy. Myślę że warto odwiedzić kogoś kto poszuka prawdziwej przyczyny.Powodzenia",Medyczne-diagnoza,43
"WitamNależy jak najszybciej wykonać USG Doppler naczyń kończyn dolnych. Jest to oczywiście trudne w warunkach NFZ.Na pewno należy do czasu wizyty stosować 2x dziennie Clexane, założyć pończochy uciskowe 1 stopnia.Pozdrawiam Maciej Garbień",Medyczne-diagnoza,35
Dzień dobry. Wydaje sie ze najważniejsze w tej chwili są badania usg doppler żył aby ustalić rozpoznanie. Dodatkowo należy wykonać usg doppler tętnic. Nie mam informacji czy Pani Mama przyjmuje leki przeciwkrzepliwe... ich przyjmowanie moglo skutkować  krwiakiem samoistnym podudzia. W takiej sytuacji ddimery także bedą podwyższone a zwiekszona dawka heparyn szkodliwa.Wobec powyższych jak najszybciej należy ustalić rozpoznanie czyli wykonać usg doppler.Pozdrawiam,Medyczne-diagnoza,63
Witam. Problem lokalny czyli tendinosis może być konsekwencją nadmiernej pracy mięśni podudzia lub innej grupy mięśni np kulszowo-goleniowych. Praca lokalna nad samym ścięgnem nie ma sensu. Problem powinien ocenić doświadczony fizjoterapeuta lub Osteopata.,Medyczne-diagnoza,33
"Witam. Konieczne byloby tutaj przeprowadzenie pelnego badania terapeutycznego z ocena ruchomosci biodra, stawu kolanowego oraz stawow stopy. Najczesciej problemem pozostaje niewlasciwa aktywnosc miesnia posladkowego wielkiego, a wlasciwie jej brak. Jednak bez badania i wywiadu nie da sie wiecej powiedziec. Pozdrawiam MJ",Medyczne-diagnoza,41
"Zdecydowanie należy udać się do doświadczonego fizjoterapeuty w celu dokładnego badania. Nie widzę nigdzie wieku pacjenta.  W problemach ""achillesowych"" także na ten czynnik trzeba zwrócić uwagę i na występowanie tzw. Rewaskularyzacji naczyń krwionośnych w ścięgnach Achillesa.  Tyczy się to głównie pacjentów w ok 30 i 30 +.",Medyczne-diagnoza,47
