text,label
"Pociesze że ja za UDOKUMENTOWANIE WYŁUDZEŃ pieniedzy w swoim NZOZ w latach 2011-2014 BYŁAM zastraszana,miesiącami NIE OTRZYMYWAŁAM wynagrodzenia za pracę a obciążana kosztami utrzymania przychodni,OGRABIONA z warsztatu pracy a na koniec pozbawiona prawa wykonywania zawodu.Dobra",Niemedyczny
Nie interesuje mnie czy pandemia jest prawdziwa czy fałszywa oraz statystyka. Ważne jest jedno - nie ma na to  lekarstwa. Jak zachoruję to umrę na pewno bo nie ma pomocy. A że komuś się uda i wyżyje to marna pociecha.,Medyczne
"- Społeczeństwo to nie tylko zakażeni koronawirusem, ale też pacjenci z ciężkimi chorobami, m. in. nowotworami. Używając eufemizmu, są dla nich ""pewne kłopoty"", by dostać się do lekarza - mówiła prof. Anna Boroń-Kaczmarska  GośćWydarzeń    ",Medyczne
"Prof. P. Krawczyk, Lublin: ""Wiosenny lockdown spowodował mniejsze zgłaszanie się pacjentów na diagnostykę w kierunku raka płuca. Teraz ci chorzy trafiają do lekarzy z zaawansowanym nowotworem. Problem wywołany przez COVID19 jest ogromny, dramatyczny"".  ",Medyczne
"Ja na COVID19 polecam pani Krysi granat... może być przeciwpancerny... granat umieszczamy pod koszulką a zawleczkę trzymamy w dłoni... terapia działa eksplodująco napotnie... tak bardzo, że potem można się nie pozbierać... efekt murowany... w sensie nasze wirusy są na murze ",Niejednoznaczny
Liczba osób ze zdiagnozowanym nowotworem spadła w porównaniu w ubiegłym rokiem o 1/4. Wykrytych zawałów serca jest mniej o 1/3. Osób z udarami trafia do szpitali również mniej o kilkadziesiąt procent. Teksty dziś w Magazynie  oraz .  ,Medyczne
"Młode byki z  są narażone bardziej, niż ludzie z astmą, nowotworami, po zawałach etc. To ma sens panie   jak zawsze stanął pan na wysokości zadania.  P.S. Zapomniał pan dodać pisowców ich rodziny i kumpli. Mów pan, żeby Niemce z  wiedzieli",Medyczne
"Moja mama widząc mój wyraz twarzy chyba skumała że coś jest nie tak. Zaczęła obracać to w żart, mówić że do 42 roku życia bo ona ma 43 i już się przyzwyczaiła itd.   Kurwa nie rozumiem jak ona może mi robić coś takiego kiedy ja jeszcze rok temu byłam w szpitalu tylko po to aby",Niemedyczny
"Jestem zmęczona. Ojciec coraz gorzej kaszle, dziadek bardzo źle się czuje, mój starszy brat jest w grupie ryzyka... Ja się czuję dobrze, ale czy to dziwne, że trzymam się od wszystkich z dala? Od rzeczywistości w sumie też. Zrobiłam sobie rutynę i udaję, że nic się nie dzieje.",Medyczne-diagnoza
"..Dzień dobry...7:08...spacer z AKITĄ zaliczony,na dworze przyjemnie 18* wreszcie upały odeszły,niebo całkowicie zachmurzone,pani domu już się krząta,AKITA czeka na śniadanie,ja już po lekarstwach idę po kawę,w TV24 na razie dzień wczorajszy nic ciekawego, kochani miłego dnia.",Niemedyczny
"O szczepionce firmy PFIZER, z którą się obnosi  : czytając doniesienia na jej temat i atmosfery wokół niej oraz dziwnych wydarzeń, mogę powiedzieć, że zdrowie i życie jest mi miłe, więc jak ona trafi za hm, rok, jeśli trafi, to wpierw ZP, jak przeżyją, wtedy naród!",Niemedyczny
Jak słucham opozycji to krew mnie zalewa jak rządzili to służba zdrowia miała mniej pieniędzy kolejki na sorach były wszystko leżało a teraz wielcy specjaliści arlukowicz i Kopacz najgorsi nieudacznicy w histori co roku strajk lekarzy rodzimych w styczniu zamknięte przychodnie,Niemedyczny
"Pojawiają się w Internecie ""informacje"" o  ""lekarstwach"" na koronawirus. Trzeba do tego podchodzić bardzo ostrożnie. Podejmowane są próby leczenia różnymi lekarstwami i ich mieszkankami, ale to próby WYSOCE EKSPERYMENTALNE. Lekarze chwytają się wszystkiego, żeby ratować ludzi.",Medyczne
"No i mam rodzinny problem. Kuzyn, były marines, ma dużo różnych karabinów i pistoletów, a jego siostra, w szczepionkach na COVID robi,  ma wpływy i załatwiła mu kilka razy robotę. By coś latało to bym wziął flaszkę i jakoś to spróbował mediować, a tak to dupa. Trza przeczekać.",Niemedyczny
"Gen. Kukuła nt. projektu KRWIOoBIEG Terytorialsa - Wszyscy jesteśmy chodzącymi lekarstwami, a oddawanie krwi jest najlepszym sposobem pomocy innym! krew krwiodawstwo HDK Terytorialsi ZawszegOTowi Zawszeblisko     ",Medyczne
"Drogie Panie i Panowie. Nie bójmy się mówić o nowotworach. Nie bójmy się raka. Przede wszystkim BADAJMY SIĘ  Podkreślam to za każdym razem. Najlepszym ""lekarstwem"" jest wczesne wykrycie. Nie zamiatajmy tego pod dywan. Dzisiaj rak nie jest wyrokiem.  ",Medyczne
"Wraca temat własności sprzętu, który WOŚP przekazuje szpitalom. Formalnie każde urządzenie przekazywane jest szpitalom w darze, ale... Fundacja zastrzega sobie prawo kontroli (klauzule w umowie darowizny), co de facto oznacza, że nie można korzystać w innym celu niż chce WOŚP.",Niemedyczny
"Kampania prezydencka pana Dudy się sypie. Od obietnic pisowcy przeszli do szantażu: bez Dudy w Pałacu nie będzie 500+ i innych benefitów, a wiek emerytalny zostanie podniesiony etc. Spin doktorzy tak dobrą robią robotę dla konkurencji, że lepiej by tego nie zrobił sabotażysta.",Niemedyczny
"Pacjent z gorączką i kaszlem.  -Myślałem, że zostanę załatwiony na teleporadzie. -I dlatego kazałem panu do mnie przyjść. -A pan się nie boi? -Boję się, jak każdy.Ale taki mam zawód.  Z dedykacją dla tych,którzy od rana ujeżdżają na tt medyków za „ukrywanie się przed chorymi”.",Medyczne-diagnoza
"koronawirus koronawiruswPolsce Służba zdrowia nie daje rady. Szpitale przepełnione, nie mają miejsc. Brakuje personelu. Rząd udaje, że wszystko jest ok. Komu się dostaje? Na kogo szczują media? Oczywiście, że dostaje się szpitalom i lekarzom. Właśnie oglądam taki reportaż. +",Medyczne
"Rząd   w panice, bo nie ma komu leczyć, więc sejm złagodził wymogi dla lekarzy spoza UE. I jest ciekawostka: lekarz spoza UE pracujący w Polsce będzie miał mniejsze wymagania, niż lekarz Polak pracujący w Polsce. Może od razu sprowadzić szamanów z Afryki?",Niemedyczny
"10 lat temu zaczął się mundial w RPA. Jedna z większych przygód w moim życiu, która po finale miała jeszcze jedną dogrywkę. Zakończyła się 10 dniami w szpitalu w Joannhesburgu i brakiem diagnozy przez kilka dni przy 40 stopniowej gorączce. Odra dziecięca, sterydy i plus 10 kg.",Niemedyczny
 BOOOM! Zapraszamy na 23. odcinek Un Toc de La Rambla. Co nasi redaktorzy wzięli na warsztat?   Stara gwardia na wylocie - Rakitić i Vidal pożegnali się z klubem  Odejście Semedo oczami naszych Redaktorów  Sergiño Dest lekarstwem na prawą obronę?  ,Niemedyczny
"Kilkumiesięczne zaległości w wypłacaniu pensji przez Beijing Renhe doprowadziły do samobójstwa klubowego lekarza Gao Kanga. Żona mężczyzny poinformowała o tym na Weibo, zarzucając klubowi obojętność wobec problemów swojego pracownika  CSLPL  ",Niemedyczny
"Nawiasem mówiąc, istnieją relacje z przebiegu Hiszpanki na Sądecczyźnie, kiedy to w samym Nowym Sączu umierało po kilkanaście osób dziennie, ""całe wsie leżały w gorączce"", ludzie ""pluli krwią"" na ulicach, a ""każdy kto się zaziębił, umierał"". Tak a propos szacunku dla zmarłych.",Medyczne
"Sztab medyczny Realu to jakiś żart i kpina. Rok temu szatnia Realu to był jeden wielki szpital po okresie przygotowawczym, o Bale'u nie wspomnę. W tym roku Hazard już 3 lub 4 kontuzja, bo się już pogubiłem. Nie wiem czy to zbyt duże obciążenia, zbyt intensywne treningi czy co?",Niemedyczny
"Dla mojego pokolenia 30-latków, które na katechezę chodziło do szkoły, która to katecheza była czasem na odrobienie lekcji to co widać na tym filmiku przypina dyskusję na owych zajęciach, tylko tu mamy formę niegrzeczną i szczerą do szpiku kości, bo ksiądz nie może dać nagany.",Niemedyczny
tak czerwieni się świat zhańbiony śmiercią niewinnych rzucone do miski fragmenty człowieka podrygują w rytm śmiechu feministki O Polsko ukochana czyją krwią jesteś skalana chocholi taniec zabójców na Twej piersi wykarmionych ...    przez ,Niemedyczny
". | Rośnie liczba zachorowań na nowotwory głowy i szyi. Co roku wykrywanych jest ponad 12 tys. przypadków. Pacjenci, którzy nie zdążyli zgłosić się na badania w ramach ""Tygodnia Profilaktyki Nowotworów Głowy i Szyi"" wciąż mają taką szansę.  ",Medyczne
"Do tej pory Lewica (POPiSPSLD+) sprzeciwiała się całkowitej prywatyzacji Ochrony Zdrowia na wzór Weterynarii (""bo zwierzęta można usypiać a ludzi nie"") a teraz proponuje, aby do walki z zarazą skierować studentów, szamanów, znachorów, dyplomowych oszustów itd. Konfederacja!!!",Niemedyczny
"Marcela i Jego Mamę poznałem jakiś czas temu w szpitalu onkologicznym w Poznaniu. Nadal potrzebują pomocy. Wesprzyjmy! To jedna kawa, jedno piwo mniej... DRUŻYNA SZPIKU niebadzobojetny itymozeszpomoc       ",Niemedyczny
"Coś takiego absolutnie nie powinno mieć miejsca. Odpowiednie organy/urzędy powinny zająć się przychodniami, które przygotowują takie umowy, ponieważ to ewidentne działanie na szkodę pacjentów. Prośba o nagłośnienie sprawy:     ",Niemedyczny
"Kraków, mordeczki.  Trwają zapisy do bezpłatnego, miejskiego programu profilaktyki zakażeń wirusem brodawczaka ludzkiego (HPV), skierowanego do dziewcząt w wieku 12 lat. SzczepieniaDziałają.  ",Medyczne
"2/2  Z jednej strony mamy pracowników ochrony zdrowia zakwaterowanych w 5* hotelach i zmieniających się, co 3 godziny.  Z drugiej strony mamy szpital powiatowy, gdzie pracuję 24 godziny bez zmiany, bez przerwy, a wypoczywam w warunkach, jak na zdjęciu.  ",Niemedyczny
"Centrum Medycznym SANITAS w Lublinie oraz Świdniku, Centrum Medycznym TopMedical w Lublinie oraz ośrodkiem medycznym ŻagielMed. Dzięki naszej współpracy z przychodniami medycznymi badania psychologiczne oraz lekarskie wykonasz u nas bez straty czasu...  ",Medyczne
"W rosyjskiej sieci pojawiła się informacja o nowotworze szefa G(R)U Korobowa. Jego następcą miałby być zostać obecny zastępca wiceadmirał Igor Kostiukow. Odnosząc się z rezerwą do tej informacji, to suflowana zmiana kadrowa zgodna z logiką służby. Wojskowy zamienia wojskowego.",Medyczne-diagnoza
"mineło juz prawie 6 dni odkad chodze do szkoly sredniej a dalej nie poznałam chimery psychopaty który zajebał DOSŁOWNIE serce swojej siostrze, współpracowac z psychicznymi doktorami, prawie doprowadzil do smierci swojego starego przyjaciela z podstawówki i zniknal w zaswiatach",Niemedyczny
"Na pewno doktorowi Kosikowskiemu zostanie wręczone podziękowanie od wojewody za to, że zwrócił uwagę na kłopot, nad którym władze województwa - jak już zapowiedział wojewoda - planują się pochylić. Mało kto robi tyle dobrego dla poprawiania naszego systemu co Jakub Kosikowski.",Niemedyczny
"W tv mówią o bąblowicy takiej chorobie. Może się uaktywnić nawet po 10 latach czyli zjemy jagody w lesie na które naszczał lub nasrał lis, tam są jajeczka tasiemca które w nas się rozwijają. Obiawy: ból żołądka, przerzuty jak w nowotwórze. Zapobieganie: myć jagody! Idę na USG",Medyczne
"Proszę koniecznie zmierzyć sobie temperaturę, bo bredzisz pan jak w gorączce   Nie ma żadnej drogi środka. Nazywaniem Lockdownu 2.0 strefami nie da się zaklinać rzeczywistosci jak w Matrixie.  Małe firmy znikają na naszych oczach, gospodarcze pandemonium trwa już w najlepsze.",Niejednoznaczny
"""- Dwa dni temu, mimo decyzji wojewódzkiego koordynatora i wojewody, szpital odmówił przyjęcia pacjenta z gorączką, dusznością i migotaniem przedsionków. Jeździliśmy z nim od 22 do 4 robiąc około 200 km i w końcu udało się nam chorego zostawić w Nowym Dworze Mazowieckim - ...""",Medyczne
"Kopalnie zalane.  Ludziom na ulicach kręci się w głowie od czystego powietrza. W aptekach puste półki po lekarstwach wykupionych przez emerytów. Zamiast kolejek do specjalistów, specjaliści w kolejkach po kasę w NFZ. Pensja średnia krajowa ucieka goniącej ją pensji minimalnej.",Medyczne
"Agata Duda: społeczne inicjatywy, które służą rozpowszechnianiu wiedzy o nowotworach, odgrywają kluczową rolę. ""Szkoda, że nie miała Pani tej świadomości, kiedy Pani mąż przekazał 2 mld zł na TVP zamiast na onkologię."" - odpowiedziała Janina Ochojska    ",Niemedyczny
"mam kundelka, może dlatego, ale karma z marketu mu służy i smakuje, ma tak odżywiony organizm (od czasu do czasu je marchewkę gotowaną, buraki, jabłka) że przy gorączce 40 stopni szedł o własnych siłach i jeszcze zapierał się w progu łapami, co po prostu zszokowało weterynarkę",Medyczne-diagnoza
"Niewielka gorączka, drętwiejące ramię i coś tam jeszcze to wg pana z telewizora ""niewielkie skutki uboczne"" covidowej szczepionki. Pierwsze. Następnych ani długoterminowych nikt nie badał, bo nie było kiedy. Odporność jest kilkumiesięczna. Będziecie się szczepić 2 razy w roku?",Medyczne
"11.05. Białe 8200 i stoją. Biochemia jako-tako. Płuca podziurawione, serce rozwalone, mięśnie w fatalnym stanie, skóra jak przy nowotworze. Przez te 2 miesiące postarzałam się o jakieś 20 lat. Teraz już tylko rekonwalescencja, która może trwać pół roku... Ale mogło być gorzej.",Medyczne-diagnoza
"koronawirus koronawiruspolska koronawiruswpolsce Niedzielski: ""Wisi nad nami ryzyko 3fali epidemii. Może się nałożyć na szczyt zachorowań grypowych""  Pomijając, że już nie pandemia tylko epidemia, to kiedyż będzie ten szczyt, skoro grypy w tym roku praktycznie nie było?",Medyczne
"Piękne info dostałem.. Sami rozważcie o co kaman...  komentarz internauty:     Chińskie laboratorium w Wuhan należy właściwie do Glaxo, które  przypadkowo należy do Pfizera (producenta szczepionki RNA na COVID) , który zarządza finansami Black Rock,  które  zarządza(Soros),",Niemedyczny
"Jak jestem fanem , tak miałbym uwagę, by nie negować rzeczywistości. W rozmowie z  pan Sławomir stwierdził, że umieralność na COVID jest na poziomie zwykłej grypy. Nie jest, choć to nie znaczy, że w swych opiniach o działaniu państwa nie ma racji.",Niemedyczny
"Zlecenie od zaraz do 57-letniej kobiety z nowotworem w 45721 Haltern am See! / własne mieszkanie dla opiekunki / pomoc w codziennym życiu Krótki opis (tagi): umowa zlecenie, dla kobiety, samotna seniorka, krótki wyjazd, możliwość palenia, nowa oferta,…  ",Medyczne-diagnoza
"Mniej testów, a ekspert rządu jest zadowolony. A ja od miesięcy słyszę, że ""testujemy tylko objawowych"". Może o rodzaj objawów chodzi, że przedtem gorączka, potem utrata węchu, a teraz stan agonalny będzie uprawniał do testów? Ilu ludzi ma umrzeć, żeby państwo zaczęło działać?",Medyczne
"Tak. To osiągnięcie naukowe na miarę pierwszego lądowania na Księżycu. Pod rozwagę antyoświeceniowcom opowiadającym, jak to pandemia pokazała bezsilność cywilizacji wobec natury. Cieszy fakt, że pierwszą działającą szczepionkę pokazał Zachód - to owoc współpracy Niemiec i USA.",Niemedyczny
" o katolickim głosie w dyskusji publicznej oraz skuteczności politycznej ma taki właśnie punkt wyjścia. Kiedy, jeżeli nie teraz przeprowadzić katharsis? Odkłamać ""do kości""! Nie wmawiać, że bez religii ""nie ma Polski"". W takim sensie Hołownia jest agentem KK.",Niemedyczny
"Jebać pis. Sejm odrzucił uchwałę Senatu w sprawie ustawy covidowej. 100% dodatku dla wszystkich lekarzy, pielęgniarek i personelu szpitala walczących z koronawirusem, nie będzie.  Tak zdecydowali i zagłosowali złodzieje-milionerzy z pis.  wypieradalać  ",Niemedyczny
"Koronawirusy tworzą dużą i zróżnicowaną grupę wirusów występujących u wielu gatunków ssaków i ptaków, charakteryzujących się dużym stopniem zmienności oraz stosunkowo wysokim potencjałem przełamywania barier międzygatunkowych.     koronawirus COVID19",Medyczne
Maseczki kurwa nie chronią i te jebane przyłbice też nie no kurwa jak można sobie taki kit wjebać do głowy wirus jest tak mały że bez problemu przejdzie przez tą szmatę maski przeciw wirusom są z filtrami i wtedy rzeczywiście to chroni a nie to co wy nosicie poczytajcie o tym!,Medyczne
"Ktoś mi powie jak to działa ? Z przychodnią nie ma kontaktu. Mają najprawdopodobniej wyłączoną centralę telefoniczną. Będąc chorym, mam tam k**a iść ? Doszło do mnie, że podobno trzeba się fatygować osobiście, żeby ktoś do Ciebie za dwa dni zadzwonił.  HALOOOOOO ?!!!!!!!!!!!!!",Niemedyczny
"ale mnie śmieszy, że tak wiele osób traktuje tt jakby to było jakieś miejsce dla wybranych, jak widzą gdzieś, że coś piszą o tt to już poruszenie i śmiech, jak na fb coś o tt piszą to już w ogóleXDD i jeszcze jak uważacie, że ludzie na fb są gorsi i bardziej ""rakowi"" serio?XDD",Niemedyczny
"To jest plakat sympozjum poświęconego nowotworom wątroby w Turcji. Za ten plakat lekarze znowu znaleźli się na celowniku rządzącego Turcją reżimu AKP. Dlaczego? Bo wątroba na nim jest w kolorach, które są na kurdyjskiej fladze.    ",Niemedyczny
